time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-5.55991262274,7.72475697422,21.2591267692,0.405464315602,0.402838492333,0.0,-5.70544172438,6.32699478569,3.91645288415,0.169320160076,0.173082786704,0.0,478.0114464300382,478.368866703799,477.78183964028455,480.53725761370964
3.5400000000000027,-5.91023255744,8.11074268801,21.493099014,0.415290455571,0.413146720744,0.0,-5.97231811933,6.53903424269,3.8806767592,0.149366893883,0.169118685971,0.0,480.8068805346228,480.5322615670917,481.4413253230992,479.95188020580105
3.6000000000000028,-6.27382272192,8.50680951015,21.7186703498,0.424186664092,0.423213428796,0.0,-6.14810138643,6.66330923917,3.63812612128,0.145984059183,0.16495765327,0.0,406.7718147922104,406.4286727611602,407.57889838163925,407.29914654905883
3.660000000000003,-6.65026585937,8.91232023767,21.9339758488,0.432803510414,0.432885525431,0.0,-6.40045000396,6.85345932901,3.53726039025,0.138400990959,0.152383075946,0.0,463.5866021688768,462.6206301104247,463.320169286198,462.74171265581106
3.720000000000003,-7.04220347515,9.32942666143,22.1434593043,0.441595624258,0.442027342044,0.0,-6.6644890645,7.049753837,3.44394878772,0.159186704549,0.152324699977,0.0,469.1221146293373,469.1381207134163,468.88715796795503,470.5182115876654
3.780000000000003,-7.44992159207,9.7581282029,22.3467734509,0.451160984911,0.450787591341,0.0,-6.92644175523,7.24000947394,3.33164269427,0.159889881986,0.128750672266,0.0,467.7127009627292,465.8909221671182,465.9417401222503,466.01956666959586
3.840000000000003,-7.87241063531,10.1972800548,22.5411798154,0.460668503667,0.458291095958,0.0,-7.15694071736,7.39824090752,3.14764253735,0.155434687779,0.116413981185,0.0,442.7002513825971,441.6978212374629,443.50106382513053,443.1587253684723
3.900000000000003,-8.30859409024,10.6456980011,22.7239686287,0.470213528621,0.465392738899,0.0,-7.38293224864,7.54887796119,2.94453066814,0.165524580954,0.121991377352,0.0,436.892694445318,437.3704696836562,437.58974643262553,438.45350721711
3.960000000000003,-8.75996722016,11.104517373,22.8971378426,0.479706309811,0.472506621603,0.0,-7.66296676388,7.74467394136,2.82613594076,0.136682584269,0.110645963581,0.0,473.25834759926005,472.3956209985159,473.8308842412851,471.62910537695814
4.020000000000002,-9.22764331572,11.5745149204,23.0619750176,0.488706900223,0.47946354761,0.0,-7.92646098515,7.92147156671,2.66717604874,0.168305348008,0.124861515712,0.0,461.895448491082,463.0269270796417,458.8490262034928,461.3731176795297
4.080000000000001,-9.70780843074,12.0519950482,23.2113192479,0.498403786914,0.486802303585,0.0,-8.07990836284,7.99468666338,2.31135415711,0.142861456348,0.11665967912,0.0,380.3199811012158,379.54949160177085,382.4514834025235,380.0481680172244
4.14,-10.2005360755,12.5367634901,23.344649817,0.50693564785,0.493523754767,0.0,-8.34458985559,8.16374381749,2.13181210388,0.140837583737,0.100618460281,0.0,457.24236347842356,455.97277987933984,455.9597682669796,455.8162668666979
4.199999999999998,-10.7080656786,13.0305531356,23.4651489782,0.515749945678,0.499645176167,0.0,-8.57351218448,8.29559107571,1.88424258603,0.156881650377,0.104693541478,0.0,431.325769062584,431.6792802059105,430.4018516733165,431.77889155898293
4.259999999999997,-11.2303047897,13.5329880499,23.5720750866,0.525453002134,0.505433596836,0.0,-8.83469042171,8.45175285664,1.67887179859,0.169953797866,0.0700488236401,0.0,451.5226929629679,448.7251928457319,450.9560790797346,452.035461863234
4.319999999999996,-11.768084105,14.0445418394,23.6661945117,0.535983246907,0.510467229364,0.0,-9.09149997854,8.59962604049,1.45747421305,0.184762645161,0.102691027982,0.0,445.32462660751895,447.9931732664603,446.9494056417816,448.1843968422801
4.379999999999995,-12.3212414793,14.5648120963,23.7467093527,0.547845183961,0.516763637823,0.0,-9.3473015794,8.74227014001,1.22526985348,0.215608687407,0.109093208201,0.0,445.23424907309357,445.7675155256752,444.2748574430603,446.83489819305015
4.439999999999993,-12.8907214034,15.0944078034,23.8144601597,0.56043774681,0.52324284579,0.0,-9.63533235144,8.91029800841,1.0314533645,0.194841112456,0.105678804699,0.0,464.9549449309989,464.69694515970957,465.71539572994175,464.12836285527226
